number_of_elements,wtd_gmean_atomic_radius,wtd_gmean_atomic_mass,wtd_std_atomic_mass,gmean_atomic_mass,entropy_atomic_mass,std_fie,wtd_gmean_Density,wtd_mean_Valence,wtd_mean_Valence,wtd_mean_fie,critical_temp
6,114.6145357,56.47297459,48.01870074,55.33468918,1.5211827,410.9332255,824.7396587,3.20625,3.20625,908.387375,38
3,147.2653598,68.73171574,12.32471768,71.57008437,1.082152936,162.2468147,5567.243118,3.6,3.6,791.92,26.3
3,161.8551034,122.4809811,21.39022553,127.3154665,1.075900468,59.03537546,8510.440029,4.24137931,4.24137931,689.9862069,2.25
3,135.4819282,79.49906905,33.31200093,82.55575809,1.04127007,74.56962444,6786.745164,4.5,4.5,822.975,13.2
3,132.5097648,74.86978761,29.29592132,82.55575809,1.04127007,74.56962444,6571.024466,4.5,4.5,831.9,12.3
3,129.6028039,70.51007219,23.08418953,82.55575809,1.04127007,74.56962444,6362.160578,4.5,4.5,840.825,13.3
2,126.759615,66.40422577,11.5575,66.40422577,0.678373317,90.65,6159.935552,4.5,4.5,849.75,9.51
3,125.6941348,63.47853901,13.55861751,52.09638156,1.037353616,102.1195704,5888.994187,4.5,4.5,852.68,10.6
3,124.6376105,60.68175433,14.93655603,52.09638156,1.037353616,102.1195704,5629.970029,4.5,4.5,855.61,10.8
3,123.5899668,58.00819248,15.85463964,52.09638156,1.037353616,102.1195704,5382.338905,4.5,4.5,858.54,5.94
3,122.5511292,55.4524244,16.39032597,52.09638156,1.037353616,102.1195704,5145.5997,4.5,4.5,861.47,3.73
3,121.5210235,53.00926025,16.58071974,52.09638156,1.037353616,102.1195704,4919.273338,4.5,4.5,864.4,2.75
3,126.6773257,66.4936403,11.49015573,63.81417228,1.086391707,85.70231424,6178.826966,4.525,4.525,849.725,10
3,126.5950898,66.58317523,11.42189257,63.81417228,1.086391707,85.70231424,6197.776318,4.55,4.55,849.7,5
3,126.6142111,66.4868629,11.49467489,63.72750284,1.086261424,91.34290704,6178.965756,4.475,4.475,849.1775,10
4,151.9357921,76.25004071,29.98205978,87.68927202,1.331676396,157.6724671,5960.011073,3.6684,3.6684,781.71712,24.9
4,152.1811529,76.98057786,29.93704891,87.68927202,1.331676396,157.6724671,6002.761108,3.7152,3.7152,781.09936,17.8
4,151.7867256,76.03339664,30.0422516,88.42857601,1.331099726,160.2059826,5941.171932,3.6172,3.6172,783.38368,18.9
4,151.7096564,75.58185352,30.00761089,87.68927202,1.331676396,157.6724671,5920.819777,3.6252,3.6252,782.28736,5.41
4,148.0289566,70.86469134,13.83037783,78.37152429,1.362639207,141.1886061,5696.247935,3.75,3.75,789.94,21.9
4,149.0889042,76.44034354,35.85631948,91.62133079,1.266676449,149.3154547,6094.731026,3.858,3.858,801.294,24.2
4,147.6194103,70.07423319,13.56068259,79.0322708,1.360090648,142.3071414,5638.384782,3.63,3.63,793.252,8.7
2,126.759615,66.40422577,11.5575,66.40422577,0.678373317,90.65,6159.935552,4.5,4.5,849.75,8.8
3,143.7381748,58.77839779,13.23784902,55.14410933,1.067130007,145.7207146,5008.588789,3.6,3.6,800,11.6
3,162.0868956,118.2318302,10.39503733,119.6300601,1.091668505,120.1712759,7525.791896,3.272727273,3.272727273,577.0636364,0.68
5,119.0301805,56.54388436,48.71956736,45.32198164,1.320880339,405.3370005,832.8728468,3.2275,3.2275,897.88025,42
5,118.5938898,56.81166379,48.62316625,45.32198164,1.320880339,405.3370005,836.805504,3.2,3.2,907.97,52
5,113.7897579,56.08073405,46.33153855,70.86654105,1.38055515,253.5418419,803.8058093,3.2875,3.2875,891.2375,7.18
5,113.8915747,56.51565124,47.25109683,70.86654105,1.38055515,253.5418419,809.1113412,3.30625,3.30625,891.91875,11.85
5,113.9934827,56.9539413,48.13800912,70.86654105,1.38055515,253.5418419,814.4518923,3.325,3.325,892.6,10.9
5,114.0954818,57.39563039,48.99404839,70.86654105,1.38055515,253.5418419,819.8276938,3.34375,3.34375,893.28125,4.56
3,147.2653598,68.73171574,12.32471768,71.57008437,1.082152936,162.2468147,5567.243118,3.6,3.6,791.92,21
2,128.9109649,65.47831488,11.51944703,66.40422577,0.678373317,90.65,6283.780002,4.378378378,4.378378378,842.4,8.26
4,147.0742195,68.91693744,12.16686617,68.17711876,1.369447888,140.539514,5601.442948,3.65,3.65,791.87,13.3
4,98.66854071,33.81502559,32.78522147,23.67990705,1.007226734,376.0825574,32.59544066,3.903225806,3.903225806,1086.480645,14
4,101.5594667,31.00064734,33.06693698,23.67990705,1.007226734,376.0825574,38.00532868,3.743902439,3.743902439,1055.387805,11.6
4,151.503896,75.2709132,29.97205861,76.28283317,1.312595878,157.8039983,5911.674576,3.6188,3.6188,782.6012,17
3,115.3129206,57.11316312,69.66764805,69.83256654,0.853938812,118.6536791,4052.072222,5.606557377,5.606557377,916.3639344,3.05
3,115.3997399,57.06660464,69.68374776,68.68412126,0.846545343,112.8549807,4043.884455,5.62295082,5.62295082,916.7393443,3
2,128.499513,104.1012456,48.0775477,119.5309358,0.614049691,90.15,7285.22043,5.666666667,5.666666667,880.3,0.15
3,131.4274356,43.08477739,87.35337461,36.96446537,0.525750722,53.41187966,5835.801193,4.06,4.06,815.8695556,5.8
3,131.29471,41.95340977,86.76891631,36.96446537,0.525750722,53.41187966,5614.793835,3.997854077,3.997854077,813.7118026,4.8
3,143.6853681,56.84402383,70.08637072,90.95360449,0.898785451,156.622696,3942.397722,4,4,745.72,2
3,142.0854805,40.49338103,28.32862397,40.49338103,0.934320019,105.7048722,2548.150909,3,3,637.4,4.7
3,147.8241459,55.58129587,25.78868212,55.58129587,1.001860167,93.53079113,3356.026074,3,3,628.7333333,6.7
3,155.1091843,64.56238462,45.27153225,64.56238462,0.925994619,108.1676579,3694.954677,3,3,613.2333333,6.3
3,162.9759459,76.0507176,48.23187532,76.0507176,0.939382496,85.01867769,4107.044601,3,3,595.9666667,2.9
3,143.071964,42.81422517,17.50024599,42.81422517,1.028046128,95.30030897,2772.966711,3,3,651.3666667,4.4
3,148.9710918,55.56745307,24.94068676,55.56745307,1.007898084,105.4221039,3307.394548,3,3,637.9,4.9
3,156.3126537,64.54630503,45.01566091,64.54630503,0.928361117,119.7924038,3641.411802,3,3,622.4,4.2
3,154.9878589,76.27199735,7.841863143,76.27199735,1.093480322,93.2575764,4355.983117,3,3,629.2333333,2.6
3,162.6259379,88.59638752,31.2062196,88.59638752,1.04568127,108.0032818,4795.898434,3,3,613.7333333,2.4
3,147.2653598,68.73171574,12.32471768,71.57008437,1.082152936,162.2468147,5567.243118,3.6,3.6,791.92,23
5,117.3311974,57.3571268,52.07684797,45.82696145,1.305255216,398.2007805,856.7483786,3.225,3.225,906.0225,51
5,117.7203609,57.67696975,53.4950352,46.03128515,1.298759624,398.6879552,865.2722439,3.225,3.225,905.5225,45
5,117.4613486,57.89142225,54.46326034,46.16815586,1.294354799,396.9872814,871.379838,3.225,3.225,907.2725,36
5,119.05005,56.5317426,48.72394138,45.32198164,1.320880339,405.3370005,832.6945295,3.22875,3.22875,897.421625,14
5,118.5938898,56.81166379,48.62316625,45.32198164,1.320880339,405.3370005,836.805504,3.2,3.2,907.97,50
2,171.8567001,103.8551793,12.84838613,105.0186477,0.685694474,22.3,7972.386534,4.545454545,4.545454545,683.8727273,2.8
4,120.4629823,59.00539939,51.90942995,57.11130091,1.149670496,274.8454884,1005.013611,3.282051282,3.282051282,886.1769231,22.8
4,121.911137,60.01400888,51.75961356,57.11130091,1.149670496,274.8454884,1094.328687,3.298701299,3.298701299,880.6324675,42
4,122.8068116,60.6403447,51.66143413,57.11130091,1.149670496,274.8454884,1152.916637,3.308900524,3.308900524,877.2361257,43.8
4,123.4155053,61.0670906,51.59234854,57.11130091,1.149670496,274.8454884,1194.253913,3.315789474,3.315789474,874.9421053,35.7
4,124.9793051,62.16748191,51.40625037,57.11130091,1.149670496,274.8454884,1306.343932,3.333333333,3.333333333,869.1,34.8
4,126.6059975,63.31825633,51.19979949,57.11130091,1.149670496,274.8454884,1432.423336,3.351351351,3.351351351,863.1,14.9
4,151.5180641,75.2563295,29.98037941,76.28283317,1.312595878,157.8039983,5909.068419,3.6152,3.6152,782.6048,6.85
4,151.503896,75.2709132,29.97205861,76.28283317,1.312595878,157.8039983,5911.674576,3.6188,3.6188,782.6012,14.6
4,151.4865813,75.28874157,29.96188,76.28283317,1.312595878,157.8039983,5914.861439,3.6232,3.6232,782.5968,22.7
4,151.4551051,75.32116759,29.94334879,76.28283317,1.312595878,157.8039983,5920.660138,3.6312,3.6312,782.5888,21.7
4,151.4204888,75.35685234,29.92292764,76.28283317,1.312595878,157.8039983,5927.045273,3.64,3.64,782.58,15.5
4,151.3984643,75.37956963,29.90991224,76.28283317,1.312595878,157.8039983,5931.112126,3.6456,3.6456,782.5744,8.52
4,151.5111087,75.23070467,29.99492085,76.20511712,1.312300369,157.5118567,5905.067615,3.5904,3.5904,782.40016,2.39
4,151.4888517,75.2426817,29.98807219,76.20511712,1.312300369,157.5118567,5907.399558,3.5872,3.5872,782.32688,14.6
4,151.4499097,75.26364609,29.97607661,76.20511712,1.312300369,157.5118567,5911.482673,3.5816,3.5816,782.19864,17.8
4,151.4276617,75.27562836,29.96921602,76.20511712,1.312300369,157.5118567,5913.817149,3.5784,3.5784,782.12536,13.9
4,151.3776156,75.30259545,29.95376382,76.20511712,1.312300369,157.5118567,5919.073092,3.5712,3.5712,781.96048,5.1
4,151.3335829,71.5095096,28.62096562,68.84561542,1.276356556,209.0531197,5574.387134,3.56,3.56,779.26,25.3
4,151.4519578,75.32441096,29.94149391,76.28283317,1.312595878,157.8039983,5921.240321,3.632,3.632,782.588,22
5,113.718316,54.96705066,43.89714854,60.56246263,1.449578813,287.7480217,786.5937231,3.24,3.24,889.954,3.65
5,113.8503879,54.71435373,43.39642746,60.56246263,1.449578813,287.7480217,779.9452337,3.23,3.23,890.033,18.9
5,113.9164814,54.58844124,43.14160155,60.56246263,1.449578813,287.7480217,776.6420918,3.225,3.225,890.0725,24.6
5,113.9495425,54.5255937,43.01304921,60.56246263,1.449578813,287.7480217,774.9957705,3.2225,3.2225,890.09225,25.5
5,114.0156936,54.4001156,42.75363149,60.56246263,1.449578813,287.7480217,771.71359,3.2175,3.2175,890.13175,25.9
5,114.081883,54.27492626,42.49108258,60.56246263,1.449578813,287.7480217,768.4453099,3.2125,3.2125,890.17125,25.4
5,114.2475248,53.96321188,41.82062261,60.56246263,1.449578813,287.7480217,760.3350379,3.2,3.2,890.27,24.9
5,120.3202566,55.09069613,44.51516901,60.73605381,1.44709534,290.6201025,799.4716563,3.475,3.475,886.53,4.86
5,120.1394361,54.76449896,43.8617947,60.73605381,1.44709534,290.6201025,790.2698571,3.45,3.45,886.81,12.8
5,119.9588873,54.44023323,43.18826726,60.73605381,1.44709534,290.6201025,781.1739692,3.425,3.425,887.09,15.5
5,119.5986032,53.79745043,41.77682514,60.73605381,1.44709534,290.6201025,763.2950654,3.375,3.375,887.65,16.2
4,86.28334722,29.19761921,22.54109855,43.46856478,1.241926654,305.633321,71.17859916,2,2,1011.239241,9.25
3,140.5694079,49.76539991,55.89633529,64.98413883,0.836621256,122.8448977,4478.622215,3.5,3.5,723.33,6.15
3,140.5694079,49.76539991,55.89633529,64.98413883,0.836621256,122.8448977,4478.622215,3.5,3.5,723.33,5.85
4,140.5366435,49.42961698,54.86170493,70.28102887,1.19118994,110.6959885,4443.437293,3.5,3.5,724.354,4.16
4,140.2451428,48.82757262,54.40853538,59.26553772,1.131982249,109.0420189,4404.44409,3.5,3.5,724.9792,3.51
4,140.6111196,49.74333338,55.75835496,81.7182142,1.180751171,118.2151719,4474.848084,3.5,3.5,723.654,4.52
4,140.6389343,49.72862779,55.66612223,81.7182142,1.180751171,118.2151719,4472.333763,3.5,3.5,723.87,3.77
4,140.4303455,49.36128822,55.2709517,59.26553772,1.131982249,109.0420189,4446.679831,3.5,3.5,724.0368,4.83
4,140.3377136,49.09370515,54.84390447,59.26553772,1.131982249,109.0420189,4425.511576,3.5,3.5,724.508,4.33
4,140.5235399,49.29593905,54.4385383,70.28102887,1.19118994,110.6959885,4429.440843,3.5,3.5,724.7636,3.51
4,149.2210677,72.93248012,14.4732722,78.01968873,1.363891709,141.6342561,5824.486139,3.9,3.9,787.04,13.5
4,150.0106039,74.68381614,14.86784119,78.01968873,1.363891709,141.6342561,5930.681312,4.02,4.02,785.088,13.5
2,148.5518452,181.372802,42.42996,146.6466248,0.634140375,8.3,10263.72374,5.2,5.2,706.22,3.15
2,147.887658,184.42143,40.43787774,146.6466248,0.634140375,8.3,10205.59557,5.176470588,5.176470588,705.8294118,2.85
2,149.973164,175.0607617,45.93177905,146.6466248,0.634140375,8.3,10388.34774,5.25,5.25,707.05,3.15
3,142.7623918,53.93724796,75.09506281,60.33045734,0.747388386,116.9357183,4179.963496,4.2,4.2,771.31,1.3
2,128.4501938,65.67422982,11.53393195,66.40422577,0.678373317,90.65,6257.223273,4.404255319,4.404255319,843.9638298,8.69
3,132.5097648,74.86978761,29.29592132,82.55575809,1.04127007,74.56962444,6571.024466,4.5,4.5,831.9,8.47
3,89.30919376,33.8425722,37.88972067,52.13264225,0.910886788,328.8421337,44.70378561,2.571428571,2.571428571,1008.671429,0.9
3,132.5097648,74.86978761,29.29592132,82.55575809,1.04127007,74.56962444,6571.024466,4.5,4.5,831.9,13
3,133.9281767,77.05719806,31.43514358,82.55575809,1.04127007,74.56962444,6673.700982,4.5,4.5,827.616,13.5
3,135.4819282,79.49906905,33.31200093,82.55575809,1.04127007,74.56962444,6786.745164,4.5,4.5,822.975,12
3,136.9321548,81.82172949,34.70041653,82.55575809,1.04127007,74.56962444,6892.792456,4.5,4.5,818.691,6
2,126.759615,66.40422577,11.5575,66.40422577,0.678373317,90.65,6159.935552,4.5,4.5,849.75,8.5
3,133.809398,76.8724983,31.2728704,82.55575809,1.04127007,74.56962444,6665.08367,4.5,4.5,827.973,14
3,125.4463895,113.731209,57.89446946,143.9976479,1.027608921,101.2072571,7105.37441,5.596525097,5.596525097,855.6171815,1.8
3,126.5576008,110.1001279,54.86164714,143.9976479,1.027608921,101.2072571,7170.81117,5.622249389,5.622249389,864.6695599,1.8
3,113.9373645,62.84263861,77.41528039,106.6342617,0.906939935,128.2446707,4096.895799,5.622249389,5.622249389,901.1333741,2.65
3,127.4809616,93.78979067,43.23388537,114.9778393,1.001570912,120.1831195,6230.447176,5.483091787,5.483091787,842.5342995,3.4
3,127.6372883,90.89456911,37.89326538,114.9778393,1.001570912,120.1831195,6123.696171,5.531914894,5.531914894,844.0234043,4.8
3,133.1411346,74.23320038,29.14035467,82.55575809,1.04127007,74.56962444,6605.737434,4.45631068,4.45631068,829.7796117,14
3,136.8077619,53.69399246,40.91815436,63.00176305,0.914771163,107.5648745,4931.031893,3.2,3.2,720.42,0.46
4,123.7028198,59.15658082,48.33778248,56.32573117,1.163571796,283.6090211,1063.134461,3.298701299,3.298701299,873.125974,50.5
5,118.5938898,56.81166379,48.62316625,45.32198164,1.320880339,405.3370005,836.805504,3.2,3.2,907.97,42
5,120.1719408,55.61436419,45.07505949,44.73725587,1.338164459,408.7398733,811.6257078,3.4795,3.4795,893.77145,14.6
5,119.8834466,55.78661597,45.00973319,44.73725587,1.338164459,408.7398733,814.1321021,3.4615,3.4615,900.37565,46.4
5,119.5996374,55.9569978,44.94515773,44.73725587,1.338164459,408.7398733,816.6112648,3.44375,3.44375,906.888125,50
3,135.4819282,79.49906905,33.31200093,82.55575809,1.04127007,74.56962444,6786.745164,4.5,4.5,822.975,13.7
4,83.9812272,35.99310369,53.25603182,59.31009613,1.197273033,314.5059658,54.03293196,2.277571429,2.277571429,1011.435757,4.51
4,84.19940293,36.07989085,53.20693767,59.31009613,1.197273033,314.5059658,54.60418678,2.27682006,2.27682006,1010.183972,16.5
4,84.34832616,36.13912109,53.17340222,59.31009613,1.197273033,314.5059658,54.99672041,2.276308305,2.276308305,1009.331385,24.6
4,84.64531021,36.25721618,53.10646628,59.31009613,1.197273033,314.5059658,55.78585717,2.275290451,2.275290451,1007.635633,24.9
4,84.81612563,36.32512711,53.06793134,59.31009613,1.197273033,314.5059658,56.24358892,2.274706631,2.274706631,1006.662986,33.3
4,85.36018289,36.5413621,52.94502309,59.31009613,1.197273033,314.5059658,57.7203666,2.272854936,2.272854936,1003.578051,34.3
4,84.06203423,35.85594662,52.80743071,59.31009613,1.197273033,314.5059658,53.65424831,2.269285714,2.269285714,1011.501214,29.3
4,84.18059881,35.65588427,52.13676921,59.31009613,1.197273033,314.5059658,53.10407039,2.257142857,2.257142857,1011.597143,30.6
4,84.26439213,35.51533623,51.65359883,59.31009613,1.197273033,314.5059658,52.71910961,2.248571429,2.248571429,1011.664857,6.4
5,84.12101419,35.75207154,52.45494259,60.47722922,1.451830892,285.2848611,53.33631415,2.262857143,2.262857143,1011.896571,21.8
5,84.14765965,35.7057596,52.29680157,60.47722922,1.451830892,285.2848611,53.19849136,2.26,2.26,1012.034,17.9
5,84.20349074,35.61186809,51.97744765,60.47722922,1.451830892,285.2848611,52.9410829,2.254285714,2.254285714,1012.079143,9.51
4,84.14989548,35.70755779,52.31188801,59.31009613,1.197273033,314.5059658,53.24592592,2.260285714,2.260285714,1011.572314,36
4,84.18339058,35.65119039,52.12079542,59.31009613,1.197273033,314.5059658,53.09119319,2.256857143,2.256857143,1011.5994,30.5
4,84.20572805,35.61366156,51.99267981,59.31009613,1.197273033,314.5059658,52.98828793,2.254571429,2.254571429,1011.617457,25
4,84.23365823,35.56680607,51.83171717,59.31009613,1.197273033,314.5059658,52.85993679,2.251714286,2.251714286,1011.640029,19.5
4,143.6590089,58.81349705,13.22991942,56.01078533,1.362775895,126.8082682,5016.010012,3.588,3.588,799.7252,15
5,113.2078457,55.45860369,44.29506253,44.60939124,1.341822385,405.0866623,796.7034266,3.225,3.225,899.0475,29.4
5,113.2078457,55.45860369,44.29506253,44.60939124,1.341822385,405.0866623,796.7034266,3.225,3.225,899.0475,17
2,126.759615,66.40422577,11.5575,66.40422577,0.678373317,90.65,6159.935552,4.5,4.5,849.75,7.1
2,129.7169942,65.13867088,11.48593584,66.40422577,0.678373317,90.65,6330.277533,4.333333333,4.333333333,839.6777778,7
4,151.0287409,67.15585718,25.95247492,68.84561542,1.276356556,209.0531197,5194.640044,3.51,3.51,775.06,29.75
2,129.3886618,65.27655483,11.50083667,66.40422577,0.678373317,90.65,6311.33058,4.351648352,4.351648352,840.7846154,7.83
3,129.3560275,65.29439976,11.4885854,63.72750284,1.086261424,91.34290704,6315.610681,4.346153846,4.346153846,840.6587912,6.65
3,129.3234014,65.31224955,11.47629971,63.72750284,1.086261424,91.34290704,6319.893685,4.340659341,4.340659341,840.532967,11.3
3,74.31317247,10.24398254,10.44290573,7.857836962,0.623782545,301.5420848,607.5650078,3.375,3.375,1051.8625,10
3,133.6907247,76.68824125,31.10784953,82.55575809,1.04127007,74.56962444,6656.477485,4.5,4.5,828.33,14.8
3,135.4051907,74.70598224,30.65281392,82.55575809,1.04127007,74.56962444,6749.443089,4.376146789,4.376146789,822.6137615,11.6
3,76.71052642,12.97467595,8.657092275,7.793280206,0.630163678,379.0548245,1649.123042,3.611534276,3.611534276,1017.763547,0.22
3,146.9483122,39.26619179,17.08282862,15.29774762,0.723301509,329.8124315,2363.155145,4.203661327,4.203661327,689.7439359,8.1
3,156.7077108,53.86760791,10.59927821,15.50746529,0.719213065,289.2893861,5390.789941,4.719315646,4.719315646,682.7604513,5.83
4,151.2725653,70.61676512,28.17611542,68.84561542,1.276356556,209.0531197,5496.279291,3.55,3.55,778.42,26
4,151.2359665,70.08647711,27.88919992,68.84561542,1.276356556,209.0531197,5449.940903,3.544,3.544,777.916,30
3,135.7645678,79.08522905,33.25985092,82.55575809,1.04127007,74.56962444,6801.665104,4.477832512,4.477832512,822.0310345,12.5
3,132.8297399,74.54611084,29.21913313,82.55575809,1.04127007,74.56962444,6588.614593,4.477832512,4.477832512,830.8241379,14.3
2,123.1390236,66.82672268,14.65738076,61.47827519,0.66278677,141.3,4712.671162,5.333333333,5.333333333,846.2,1.8
3,135.4819282,79.49906905,33.31200093,82.55575809,1.04127007,74.56962444,6786.745164,4.5,4.5,822.975,14
5,84.93959295,40.0881356,72.96581394,76.29990788,1.386756437,283.3093673,63.76685946,2.581818182,2.581818182,1011.294545,32.83
5,85.10926025,40.14312874,73.15487674,76.87736531,1.385832586,284.8837728,64.07259562,2.581818182,2.581818182,1010.945455,30.07
5,85.46449211,40.2193287,73.45164736,77.68341109,1.384053533,282.3792159,63.39988754,2.581818182,2.581818182,1011.505455,16.9
5,85.49128786,40.26936815,73.67046332,78.21648133,1.382561084,275.4066564,64.35198082,2.581818182,2.581818182,1013.225455,12.27
3,139.1059088,81.90515123,35.55125009,82.55575809,1.04127007,74.56962444,7030.086514,4.41509434,4.41509434,811.95,6.5
3,138.7637078,79.59179309,34.69167839,82.55575809,1.04127007,74.56962444,6993.025306,4.370192308,4.370192308,812.7274038,5.25
3,138.6465823,79.36122751,34.55865487,82.55575809,1.04127007,74.56962444,6984.098485,4.368932039,4.368932039,813.061165,6.05
3,137.5586626,80.18384957,34.42676308,82.55575809,1.04127007,74.56962444,6921.326191,4.433497537,4.433497537,816.537931,7.85
3,136.1571766,82.6423398,34.62026157,82.55575809,1.04127007,74.56962444,6849.450788,4.551724138,4.551724138,821.2206897,8.8
3,137.2971305,82.41292115,35.00092431,82.55575809,1.04127007,74.56962444,6919.56219,4.5,4.5,817.62,10
3,136.5295214,79.75916916,33.85304885,82.55575809,1.04127007,74.56962444,6853.989074,4.464128843,4.464128843,819.7051733,11
3,135.389648,77.86206222,32.53242823,82.55575809,1.04127007,74.56962444,6770.08748,4.461276181,4.461276181,823.0649294,12.5
3,135.0089702,78.37798443,32.61407696,82.55575809,1.04127007,74.56962444,6749.797301,4.490312966,4.490312966,824.3359662,13
3,133.098935,75.7735596,30.23992907,82.55575809,1.04127007,74.56962444,6613.612962,4.5,4.5,830.115,12.6
3,77.57303708,30.63011831,71.41934588,49.18660639,0.667966978,365.8621082,24.92999421,2.777777778,2.777777778,1104.077778,9.65
5,106.1584791,40.11183977,29.47823256,49.55346213,1.502076379,269.1945839,220.3669691,2.875,2.875,924.0875,34.45
5,105.1290052,35.36187881,28.43254208,40.50367242,1.474965247,278.3252242,174.629184,2.625,2.625,929.8,12
3,140.5882649,79.43998801,28.85587345,84.33113014,1.025685491,103.2169344,6175.101781,4,4,715.64,0.64
5,118.9110332,56.61678969,48.69330893,45.32198164,1.320880339,405.3370005,833.9435531,3.22,3.22,900.632,17.1
5,118.8316679,56.66544545,48.67578966,45.32198164,1.320880339,405.3370005,834.6581219,3.215,3.215,902.4665,27
5,118.7920051,56.68978902,48.66702593,45.32198164,1.320880339,405.3370005,835.0156358,3.2125,3.2125,903.38375,41.8
5,118.5938898,56.81166379,48.62316625,45.32198164,1.320880339,405.3370005,836.805504,3.2,3.2,907.97,51.8
5,118.9904515,56.5681757,48.71081728,45.32198164,1.320880339,405.3370005,833.2295961,3.225,3.225,898.7975,12
5,111.7866042,53.79470521,34.6016682,62.6795987,1.462457204,420.065811,729.0204789,2.85,2.85,982.785,27.05
5,110.7082386,51.1954629,39.68549712,54.0083915,1.414332539,415.3659042,735.8308348,2.9,2.9,984.99,54
5,113.7638814,51.0161757,38.66749036,53.75635464,1.420056502,416.2419566,729.8699647,3.05,3.05,984.255,50
4,88.824326,34.51238532,42.22697993,59.35667247,1.199540745,311.7434923,71.23723588,2.066666667,2.066666667,1007.013333,74.5
5,88.78239586,34.43402825,42.16695863,56.14783302,1.428693431,286.371581,71.14131167,2.066666667,2.066666667,1007.064667,79
5,88.74048552,34.35584909,42.10634206,56.14783302,1.428693431,286.371581,71.04551663,2.066666667,2.066666667,1007.116,81
5,88.65672417,34.20002285,41.98331279,56.14783302,1.428693431,286.371581,70.85431335,2.066666667,2.066666667,1007.218667,87
5,88.69298352,34.48443612,42.1820877,61.29864157,1.456707899,291.8284743,71.30323077,2.066666667,2.066666667,1006.891,75
5,88.56183524,34.45650956,42.13705061,61.29864157,1.456707899,291.8284743,71.3692868,2.066666667,2.066666667,1006.768667,74
5,88.30012019,34.40072427,42.04653999,61.29864157,1.456707899,291.8284743,71.50158249,2.066666667,2.066666667,1006.524,69
5,120.4426746,55.47479371,45.1305904,56.10452873,1.434382613,262.4683249,810.6401763,3.51875,3.51875,886.23125,15
5,89.61210799,35.39743034,47.35242461,71.91646802,1.432318626,297.5266751,69.07333659,2.077297076,2.077297076,1004.07402,76.5
6,89.6743347,35.39761563,47.2771109,65.23910061,1.596366259,277.399277,69.34549314,2.076626573,2.076626573,1003.65651,70.5
6,89.66221459,35.29840291,47.01605235,65.23910061,1.596366259,277.399277,69.20832517,2.074339079,2.074339079,1003.501586,71
6,89.76930268,35.25846581,46.77156761,65.23910061,1.596366259,277.399277,69.64348805,2.072202727,2.072202727,1002.68759,53.5
6,89.75281366,35.15712661,46.5035195,65.23910061,1.596366259,277.399277,69.48448216,2.069900741,2.069900741,1002.555862,43
4,129.8386905,61.29217028,43.92771452,55.41883625,1.178897146,287.7977458,1352.167843,3.621621622,3.621621622,851.6405405,44
4,89.84615494,36.80284461,54.5662413,70.3033264,1.153075171,329.0811526,70.49181611,2.076923077,2.076923077,995.7461538,81
4,90.63398446,35.32344302,43.68167918,59.35667247,1.199540745,311.7434923,71.69725107,2.088235294,2.088235294,998.6617647,100.1
4,109.3721201,44.27925693,47.48991942,44.27925693,1.099856957,287.8927784,595.8702678,3.25,3.25,906.125,7.4
4,151.0896601,68.00484849,26.58037338,68.84561542,1.276356556,209.0531197,5268.46128,3.52,3.52,775.9,37.8
5,118.7920051,56.68978902,48.66702593,45.32198164,1.320880339,405.3370005,835.0156358,3.2125,3.2125,903.38375,41.5
5,118.7920051,56.68978902,48.66702593,45.32198164,1.320880339,405.3370005,835.0156358,3.2125,3.2125,903.38375,41
4,151.0896601,68.00484849,26.58037338,68.84561542,1.276356556,209.0531197,5268.46128,3.52,3.52,775.9,37.3
4,149.7550864,70.06460454,32.82050064,64.95092001,1.252351191,197.52765,5381.944558,3.6,3.6,787.82,7.2
4,149.3931627,69.0813579,33.30871249,64.95092001,1.252351191,197.52765,5284.269654,3.6,3.6,788.86,30.1
4,148.6719374,67.15606595,34.22095569,64.95092001,1.252351191,197.52765,5094.20567,3.6,3.6,790.94,29.1
4,148.3126314,66.21363608,34.64667695,64.95092001,1.252351191,197.52765,5001.752831,3.6,3.6,791.98,22.4
4,147.3290113,63.68959127,35.72000753,64.95092001,1.252351191,197.52765,4756.067876,3.6,3.6,794.84,20.8
4,146.5290852,61.69619644,36.49864456,64.95092001,1.252351191,197.52765,4564.056221,3.6,3.6,797.18,13.9
4,145.9099245,60.18901335,37.04626909,64.95092001,1.252351191,197.52765,4420.089376,3.6,3.6,799,7.73
3,136.6749892,22.89813433,19.96595253,22.89813433,0.867240253,200.5954303,1972.931259,3,3,763.4,6
4,147.1031874,68.81382594,12.25465431,68.10766072,1.36929131,140.6646078,5583.753302,3.576,3.576,791.3704,3.74
4,147.0491696,68.8412178,12.23112576,68.10766072,1.36929131,140.6646078,5589.267569,3.568,3.568,791.1872,8.65
4,146.9951716,68.86862056,12.20750933,68.10766072,1.36929131,140.6646078,5594.787283,3.56,3.56,791.004,7.4
4,146.9681801,68.88232604,12.19566799,68.10766072,1.36929131,140.6646078,5597.549183,3.556,3.556,790.9124,2.34
5,112.7307473,52.83514961,45.23811765,49.19054882,1.386760581,257.9976015,749.1690354,3.25,3.25,893.125,7
5,112.5178438,52.25499108,45.43197508,49.19054882,1.386760581,257.9976015,738.5256141,3.25,3.25,893.9375,10.3
